Age,Earnings Past 12 Months,Usual Weekly Hours,Female,Married,No High School Degree,High School Degree or GED,Some College,Associates Degree,Bachelors Degree,Masters Degree,Professional Degree,Doctorate,Employed,White,Black,American Indian or Native American,Asian,Hawaiian or Pacific Islander,Other Race,Biracial,Hispanic,Worked 40+ Weeks During Past 12 Months,Worked 35+ Hours in a Typical Week
34,046000,40,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
39,010000,20,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
22,002000,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,00
23,000500,20,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
19,000000,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
47,017500,20,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,00
55,340000,80,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,01
37,160000,40,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
25,003000,30,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
24,000000,50,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
46,000000,40,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
22,002100,20,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
31,053000,45,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
52,100000,40,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
62,000000,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
58,000000,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
46,091000,50,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
36,000000,55,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
42,037500,40,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
54,015000,27,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,00
18,000680,20,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
32,062000,48,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,01
47,000000,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
46,025000,40,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
31,028000,40,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
32,010000,40,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,01
56,061000,40,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
20,001200,20,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
42,002300,20,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
21,019200,32,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,00
51,000000,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
28,028000,40,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,01
41,010000,40,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,01
64,000000,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
44,000000,25,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
56,000000,,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
38,002000,40,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,01
49,000000,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
57,080000,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
40,017000,32,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,00
38,000000,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
49,024000,45,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
38,041000,40,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
64,000000,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
56,061000,40,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
54,055000,40,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
60,004800,25,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
51,070000,40,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
49,045000,40,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,01
38,000000,35,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
24,042000,60,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
31,030000,30,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,00
55,005000,30,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
29,033000,37,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
48,000690,09,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
51,065000,40,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
50,045000,50,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
41,004000,38,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
44,100000,40,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
33,000000,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
35,030000,40,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
40,030000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
51,093000,30,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
55,021900,35,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
23,021000,30,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
18,000000,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
34,000000,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,00
36,050000,35,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
55,025000,40,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
63,100000,50,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
39,039000,40,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,01
60,000000,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
36,043000,40,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
60,034000,40,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
64,000000,05,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,00
39,160000,35,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,01
37,011400,35,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
48,020000,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
53,000000,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
37,075000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
44,044000,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
32,019000,34,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,00
18,001900,24,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
29,009000,40,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
64,041600,40,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
30,020000,40,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
58,000000,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
18,000000,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
52,080000,50,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
26,022000,40,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
59,015200,35,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
58,020000,40,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
61,069000,40,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
19,000000,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
43,055000,40,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,01
38,013500,65,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
18,000000,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,00
25,050000,50,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
63,000000,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
29,031000,40,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
43,000000,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
35,006800,40,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,01
40,006000,40,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
38,030000,15,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,00
57,040000,40,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
47,035000,40,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
43,004000,20,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
46,012000,40,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
46,031900,40,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
20,005000,25,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
59,028000,40,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
35,020000,75,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
54,340000,72,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
42,000000,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
20,000000,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
38,039500,40,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,01
52,040000,40,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
56,052000,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
26,015000,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,00
32,085000,40,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
40,041000,38,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
31,016300,40,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,01
21,000000,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
47,000000,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
18,000000,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
23,000000,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
21,010000,30,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,00
49,045000,40,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
52,025000,50,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
49,000000,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
56,000000,30,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,00
18,000000,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
45,150000,50,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
40,000000,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
20,004500,40,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,01
35,018200,40,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
62,035000,40,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
61,020000,27,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
26,000000,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
61,007000,40,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
61,027000,40,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
36,000000,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
28,037000,40,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
18,000000,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
25,000000,,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
51,007000,10,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
29,038000,40,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,01
19,003000,10,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
37,013900,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
19,008000,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,01
21,006600,25,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
21,016300,40,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
46,000000,,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
48,042000,30,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
42,030000,40,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
47,010000,45,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
53,031000,40,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
40,020000,60,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
25,000320,16,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,00
32,004400,35,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
59,120000,40,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,01
18,000000,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
38,042000,40,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
43,000000,,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,00
36,125000,55,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
48,026000,48,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
54,075000,35,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
22,045000,55,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
21,000600,15,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,00
49,065000,40,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
33,034000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
60,013000,20,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,00
44,045000,40,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
36,038000,40,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
43,000000,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
61,000000,50,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
44,016600,40,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,01
60,000000,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00
41,045000,40,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,01
29,030000,40,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
20,010100,21,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,00
28,000000,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
58,000000,,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
64,020000,32,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
53,047000,52,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
62,081000,50,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
40,000000,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,00
25,025000,40,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
45,000000,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
39,045000,50,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
63,000000,,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
18,006400,20,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,00
43,340000,40,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,01
40,025000,60,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
34,003000,20,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
42,087000,40,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
34,002500,48,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,01
41,035000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
50,000420,05,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
43,000000,,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
54,000000,04,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
50,112000,40,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
53,000000,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
35,020000,40,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
53,340000,60,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,01
40,024000,40,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
55,053000,40,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
24,020800,40,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,01
43,054000,40,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,01
20,000000,,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
45,000000,30,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
45,000000,30,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
44,022000,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
30,000000,15,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,00
60,020000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
47,030000,40,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
31,050000,40,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
38,043000,40,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
60,064000,40,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
37,040000,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
38,000000,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
19,000000,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
26,016000,35,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
21,004000,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,01
35,034000,40,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
22,025000,38,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
63,000000,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
29,045000,40,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
47,038000,40,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
58,020000,40,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
57,024000,40,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
58,030000,40,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
37,000000,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
44,017000,40,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
24,045500,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
33,073000,60,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
50,000000,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
30,044000,40,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,01
53,016700,40,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
44,000000,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
45,007000,32,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
35,040000,40,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
58,022000,40,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
45,012000,40,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
22,000000,,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
30,032200,36,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
33,000000,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
22,005000,40,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
29,034200,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,01
21,003300,25,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
35,000000,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
21,010000,35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
54,126000,80,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
58,050000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
43,000000,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
44,000000,50,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
60,025000,45,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
43,100000,45,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
28,018000,30,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
27,000000,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,00
59,000000,,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,00
49,022000,40,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
64,000000,20,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,00
21,017600,30,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,00
54,032000,48,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
53,033000,60,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
64,025000,45,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
51,000000,,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
47,040000,38,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
29,009000,32,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,00
47,064000,32,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
32,004000,40,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
61,000000,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
20,000000,08,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
59,025000,55,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,01
33,020000,40,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
57,000000,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
57,045000,40,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,01
52,000000,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
22,002000,08,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
33,024000,40,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
31,075000,40,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,01
57,000000,45,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
